Rk,Year,Date,G#,Week,Age,Tm,Unnamed: 7_level_1,Opp,Result,GS,Fmb,FL,FF,FR,Yds,TD,Num,Pct,Num,Pct,Num,Pct,Status
1,2023,2023-09-10,1,1,23.329,LAR,@,SEA,W 30-13,*,,,,,,,81,100%,0,0%,8,29%,
2,2023,2023-09-17,2,2,23.336,LAR,,SFO,L 23-30,*,,,,,,,80,100%,0,0%,5,18%,
3,2023,2023-09-25,3,3,23.344,LAR,@,CIN,L 16-19,*,,,,,,,55,100%,0,0%,4,13%,
4,2023,2023-10-01,4,4,23.350,LAR,@,IND,W 29-23,*,,,,,,,82,100%,0,0%,7,26%,
5,2023,2023-10-08,5,5,23.357,LAR,,PHI,L 14-23,*,,,,,,,56,100%,0,0%,2,10%,
6,2023,2023-10-15,6,6,23.364,LAR,,ARI,W 26-9,*,,,,,,,57,100%,0,0%,6,22%,
7,2023,2023-10-22,7,7,24.006,LAR,,PIT,L 17-24,*,,,,,,,68,100%,0,0%,4,15%,
8,2023,2023-10-29,8,8,24.013,LAR,@,DAL,L 20-43,*,,,,,,,62,100%,0,0%,2,7%,
9,2023,2023-11-05,9,9,24.020,LAR,@,GNB,L 3-20,*,,,,,,,58,100%,0,0%,2,9%,
10,2023,2023-11-19,10,11,24.034,LAR,,SEA,W 17-16,*,,,,,,,67,100%,0,0%,3,12%,
11,2023,2023-11-26,11,12,24.041,LAR,@,ARI,W 37-14,*,,,,,,,67,100%,0,0%,7,25%,
12,2023,2023-12-03,12,13,24.048,LAR,,CLE,W 36-19,*,,,,,,,64,100%,0,0%,7,21%,
13,2023,2023-12-10,13,14,24.055,LAR,@,BAL,L 31-37,*,,,,,,,77,100%,0,0%,5,14%,
14,2023,2023-12-17,14,15,24.062,LAR,,WAS,W 28-20,*,,,,,,,75,100%,0,0%,5,19%,
15,2023,2023-12-21,15,16,24.066,LAR,,NOR,W 30-22,*,,,,,,,70,100%,0,0%,7,29%,
16,2023,2023-12-31,16,17,24.076,LAR,@,NYG,W 26-25,*,,,,,,,62,100%,0,0%,4,13%,
17,2023,2024-01-07,17,18,24.083,LAR,@,SFO,W 21-20,*,,,,,,,67,100%,0,0%,2,11%,
18,2024,2024-09-08,1,1,24.328,LAR,@,DET,L 20-26,*,,,,,,,37,47%,0,0%,1,4%,
19,2024,2024-09-15,2,2,,LAR,@,ARI,L 10-41,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
20,2024,2024-09-22,3,3,,LAR,,SFO,W 27-24,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
21,2024,2024-09-29,4,4,,LAR,@,CHI,L 18-24,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
22,2024,2024-10-06,5,5,,LAR,,GNB,L 19-24,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
23,2024,2024-10-20,6,7,,LAR,,LVR,W 20-15,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
24,2024,2024-10-24,7,8,,LAR,,MIN,W 30-20,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
25,2024,2024-11-03,8,9,,LAR,@,SEA,W 26-20,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
26,2024,2024-11-11,9,10,25.026,LAR,,MIA,L 15-23,*,,,,,,,70,100%,0,0%,6,21%,
27,2024,2024-11-17,10,11,25.032,LAR,@,NWE,W 28-22,*,,,,,,,52,100%,0,0%,5,19%,
28,2024,2024-11-24,11,12,25.039,LAR,,PHI,L 20-37,*,0,0,0,1,0,0,64,100%,0,0%,3,11%,
